tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani
04/10/2024,İstanbul,1,1,11,0,AYBOĞA ATEŞİ(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,57,M.S.ÇELİK,BAHAR AYBOĞA YAMAN,Ü.AYBOĞA,1.40.17,38.25
04/10/2024,İstanbul,1,2,1,1,ENGİNTRON(2) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,58,A.SÖZEN,ADEM ERDÖLEK,C.GÖNÜLTAŞ,2.33.26,6.05
04/10/2024,İstanbul,1,2,2,0,ABDÜL(1) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,61,G.KOCAKAYA,NECATİ DEMİRKOL,Z.GÜNELİ,2.33.99,1.3
04/10/2024,İstanbul,1,2,3,0,DEA FORTUNA(4) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,54 +0.60 Fazla Kilo,A.YILDIZ,TOLGA ÇELİK,S.ALTINDAĞ,2.34.37,14.5
04/10/2024,İstanbul,1,2,4,0,MEKSİKALI PROTEO(5) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,54 +0.80 Fazla Kilo,M.S.ÇELİK,MURAT ERŞAHİN,H.ACAR,2.34.39,10.05
04/10/2024,İstanbul,1,2,5,0,NICOLICA(6) KG Kapalı gözlük takılacağını ifade eder.,3y d d,52 +0.90 Fazla Kilo,A.KAÇMAZ,ADİL MERT KAYA,T.TAŞAR,2.35.31,16.0
04/10/2024,İstanbul,1,2,0,0,KESRİK AĞASI(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,58 +0.50 Fazla Kilo,M.DEMİRBAŞ,YUNUS KARAKOÇ,F.A.YEŞİLBUDAK,Derecesiz,5.05
04/10/2024,İstanbul,1,3,1,1,"VAHŞİ BAWIKAL(4) t 520.000,00 TL K Kulaklık takılacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder.",2y a e,57,MÜS.ÇELİK,SEYDİ AKYILDIRIM,A.E.KARAKURT,1.17.59,1.45
04/10/2024,İstanbul,1,3,2,0,"EASTERN PILOT(1) t 520.000,00 TL KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.",2y d e,57 +0.20 Fazla Kilo,K.GÖKÇE AP Apranti,KASIM TAŞKIRAN,C.TURAN,1.18.22,15.85
04/10/2024,İstanbul,1,3,3,0,"ROCK EMPIRE(3) t 520.000,00 TL DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,57 +0.70 Fazla Kilo,M.KAYA,SELİM KAYA,V.KARAKUŞ,1.18.30,5.95
04/10/2024,İstanbul,1,3,4,0,"ELECTRESS(5) t 520.000,00 TL KG Kapalı gözlük takılacağını ifade eder.",2y d d,55,A.YILDIZ,M.YAVUZ SALİHOĞLU,H.ALTUNBAŞ,1.18.56,12.95
04/10/2024,İstanbul,1,3,5,0,"OĞLUM SALİH(2) t 520.000,00 TL DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,57,G.KOCAKAYA,MAHİR TEKİNALP,İS.TEKİNALP,1.18.66,2.85
04/10/2024,İstanbul,1,3,,0,"PASSIONATE POWER(6) t 520.000,00 TL KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. (Koşmaz)",2y d d,55,M.S.ÇELİK,RODA BARLIK,G.SÜTCÜ,Koşmaz,
04/10/2024,İstanbul,1,4,1,1,TEK DEMİRKIR(3) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y d e,59,S.KAYA,MAHMUT KARAKEÇİ,A.E.KARAKURT,1.31.99,2.65
04/10/2024,İstanbul,1,4,2,0,SİAN(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y a e,60,M.S.ÇELİK,GÜLİZAR YANIK,C.KATI,1.33.01,6.05
04/10/2024,İstanbul,1,4,3,0,FATHER MEHMET(2),2y d e,59,H.KARATAŞ,VELAT BAYBAŞİN,A.BOZKURT,1.33.23,1.6
04/10/2024,İstanbul,1,4,4,0,TALENTED SOUL(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,53 +0.70 Fazla Kilo,F.S.M.SANSAR AP Apranti,HALUK CANÇEKER,M.ÖZDİL,1.34.63,7.3
04/10/2024,İstanbul,1,4,5,0,WARRIOR QUEEN(6) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,51 +1.70 Fazla Kilo,A.KAÇMAZ,SELİM KAYA,V.KARAKUŞ,1.37.19,20.5
04/10/2024,İstanbul,1,4,,0,PRİNCESA ADA(5) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. (Koşmaz),2y d d,52,MÜS.ÇELİK,GÜLİZAR YANIK,C.KATI,Koşmaz,
04/10/2024,İstanbul,1,5,1,1,ÖNCÜÖZGÜR(8) K Kulaklık takılacağını ifade eder.,3y a e,57 +0.40 Fazla Kilo,M.KAYA,NİMET ARİF KURTEL,KEM.DEMİR,1.20.07,3.0
04/10/2024,İstanbul,1,5,2,0,ELZEMKIZ(11) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,55 +1.70 Fazla Kilo,K.GÖKÇE AP Apranti,GÖKHAN EZER,MAH.BAYKARA,1.20.16,17.6
04/10/2024,İstanbul,1,5,3,0,MESUTCAN(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57,G.KOCAKAYA,MAHMUT ÇADIRCI,H.TURAN,1.20.63,6.95
04/10/2024,İstanbul,1,5,4,0,ASAF ABİ(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,57,M.N.SUNKAR AP Apranti,KÜRŞAT OĞUZHAN ÇİFTÇİ,M.ARSLAN,1.20.68,10.35
04/10/2024,İstanbul,1,5,5,0,TABO NO MAGO(10) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57,MÜS.ÇELİK,MEHMET ZİYA ÖZHAMURKAR,T.KURT,1.20.71,8.6
04/10/2024,İstanbul,1,5,6,0,BÜYÜK MACELAN(3) DB Dilinin bağlanacağını ifade eder.,3y a e,57,H.KARATAŞ,GÖKHAN ALVEROĞLU,Y.DEMİRKIRAN,1.20.94,4.95
04/10/2024,İstanbul,1,5,7,0,BALKAN ATEŞİ(2),3y a e,57 +0.40 Fazla Kilo,M.DEMİRBAŞ,İBRAHİM KILIÇ,SEN.GÖKÇE,1.20.99,24.25
04/10/2024,İstanbul,1,5,8,0,KORHANBEY(5) KG Kapalı gözlük takılacağını ifade eder.,3y a e,57,A.YILDIZ,YÜKSEL GÖKTÜRK,İS.TEKİNALP,1.21.33,3.45
04/10/2024,İstanbul,1,5,9,0,ÖZÜMBEK(9) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57 +0.20 Fazla Kilo,M.G.ARSLAN,İZZETTİN YILDIZ,H.TURAN,1.21.49,34.1
04/10/2024,İstanbul,1,5,10,0,HALİDAĞA(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,3y a e,57,A.KAÇMAZ,MURAT KARABULUT,UB.DEMİR,1.25.80,31.55
04/10/2024,İstanbul,1,5,,0,MAVİ ŞAFAK(6) KG Kapalı gözlük takılacağını ifade eder. (Koşmaz),3y a e,57,A.SÖZEN,HAYRİYE KARAKOÇ,K.TURAN,Koşmaz,
04/10/2024,İstanbul,1,6,1,1,SÜLÜNBİKE(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,8y a a,"55,5 +0.30 Fazla Kilo",M.BAĞ,MERT ÇELİK,E.KOCA,1.42.93,2.05
04/10/2024,İstanbul,1,6,2,0,İLK PARILTI(10) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,6y d a,"55,5",BERK.GÖKÇE,M.ÖMER NAUSHAD MA,T.AVCI,1.43.28,10.4
04/10/2024,İstanbul,1,6,3,0,GÜLAĞA(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y k a,"59,5",F.S.M.SANSAR,DİDEM ÖZBEK,T.KONUK,1.43.45,3.15
04/10/2024,İstanbul,1,6,4,0,SADEKAR(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y a a,"59,5",U.KICI,MERT ÇELİK,E.KOCA,1.44.07,2.05
04/10/2024,İstanbul,1,6,5,0,ÇAĞLAYANŞELALE(8) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,7y a k,"57,5",Ç.TAŞCI,İSRAFİL FELHAN,BET.YILDIRIM,1.44.09,36.5
04/10/2024,İstanbul,1,6,6,0,BABA ZAMAN(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a g,"59,5",M.A.AKGÖBEK,AHMET KAYA,HAMZ.KAYA,1.44.13,23.45
04/10/2024,İstanbul,1,6,7,0,EGETAY(4) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y k a,"59,5",U.LEVENT,BAHADIR YEŞİL,H.ALTUNBAŞ,1.44.81,19.6
04/10/2024,İstanbul,1,6,8,0,DUMAN(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder. (Satılık),8y k a,"61,5",HA.GÖKÇE,ENİS ÖZACAR,İ.Ş.ÜÇÜNCÜOĞLU,1.44.91,19.05
04/10/2024,İstanbul,1,6,9,0,SILENT RIVER(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,7y k k,"59,5",C.YILDIRIM,FARUK ATEŞ,M.KAYA,1.46.98,22.3
04/10/2024,İstanbul,1,6,10,0,ALEVKIRAN(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,6y d a,"62,5",A.CEYLAN,TÜRKAN TURAN,C.TURAN,1.48.50,4.9
04/10/2024,İstanbul,1,6,11,0,ÖZGÜNSTONE(11) KG Kapalı gözlük takılacağını ifade eder.,8y k a,"53,5",D.BUDAK,MEHMET KAYA,AT.GÖKÇE,1.53.30,56.0
04/10/2024,İstanbul,1,7,1,1,SOYLUŞAH(5) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k a,58,G.KOCAKAYA,MAHMUT ÇADIRCI,H.TURAN,2.08.08,6.15
04/10/2024,İstanbul,1,7,2,0,TOMAR(7) DB Dilinin bağlanacağını ifade eder.,4y k a,58,A.ÇELİK,SALİH DEVELİ,B.ŞENGEL,2.08.10,1.9
04/10/2024,İstanbul,1,7,3,0,ŞAFAK ZAMANI(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,58,M.ÇİÇEK,HACI DURAN KOCA,F.ÇELTİK,2.08.16,11.15
04/10/2024,İstanbul,1,7,4,0,DAYANIKLI TAY(3),4y a a,58,H.KARATAŞ,MEHMET ALİ AKDAĞ,H.DURMUŞ,2.08.18,10.2
04/10/2024,İstanbul,1,7,5,0,BAHÇEDEREBEYİ(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,58,A.YILDIZ,YÜKSEL GÖKTÜRK,H.BOYRAZ,2.08.37,2.95
04/10/2024,İstanbul,1,7,6,0,ALTINTEPE(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,58,Ö.YILDIRIM,ABDURRAHMAN ALTIN,FER.ALTIN,2.08.55,15.5
04/10/2024,İstanbul,1,7,7,0,EYYAMI BAHUR(4) KG Kapalı gözlük takılacağını ifade eder.,4y a a,58,S.KAYA,ÜMİT YAĞMUR,BÜN.POLAT,2.08.74,24.75
04/10/2024,İstanbul,1,7,8,0,COLEGA(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,4y a k,56 +1.30 Fazla Kilo,M.KAYA,FARUK ATEŞ,M.KAYA,2.09.30,34.65
04/10/2024,İstanbul,1,8,1,1,THE KING SIAYER(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,57,G.KOCAKAYA,İSMAİL UMUT CİYHAN,BÜN.POLAT,1.36.09,1.3
04/10/2024,İstanbul,1,8,2,0,SPLENDID(4) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder.,5y d k,58,A.ÇELİK,VOLKAN R. EKİNCİ,A.KÜÇÜKAKSOY,1.36.42,3.8
04/10/2024,İstanbul,1,8,3,0,ALYCONE(1) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,60,A.SÖZEN,KEMAL KURT,M.AYDOĞDİ,1.36.46,13.9
04/10/2024,İstanbul,1,8,4,0,SELLYBOY(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,60,S.KAYA,ERSİN BAKIR,SER.GÖKÇE,1.36.54,3.9
04/10/2024,İstanbul,1,8,,0,MAMBA FOREVER(2) K Kulaklık takılacağını ifade eder. (Koşmaz),6y d g,60,M.KAYA,LALE M. ATMAN,MET.ACAR,Koşmaz,7.95
04/10/2024,İstanbul,1,9,1,1,OPPENHEIMER(1) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"60,5",H.KARATAŞ,BEYHAN HADİOĞLU,B.ŞANDAN,1.12.51,2.2
04/10/2024,İstanbul,1,9,2,0,SANDUHAN(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d g,"58,5",A.ÇELİK,ZELİHA ÖZDEMİR,ORK.ÖZELCANAT,1.12.80,2.65
04/10/2024,İstanbul,1,9,3,0,SAMURAI KAJIKI(2) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,63,A.SÖZEN,BORA GÖVEREN,İ.E.YILMAZ,1.13.09,9.7
04/10/2024,İstanbul,1,9,4,0,PRENSES DALAKA(6) KG Kapalı gözlük takılacağını ifade eder.,5y d k,50 +1.00 Fazla Kilo,B.ÇIĞLA AP Apranti,FAHRİ BAYER,G.SUBAŞI,1.13.30,28.3
04/10/2024,İstanbul,1,9,5,0,CARCERES(3) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,61,Ö.YILDIRIM,V.HAKAN KELEŞ,MUR.AKKILIÇ,1.14.53,3.2
04/10/2024,İstanbul,1,9,6,0,KING ROBERO(5) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,52 +2.00 Fazla Kilo,M.S.ÇELİK,İSMAİL ÖZCAN,H.E.UYSAL,1.22.14,15.4
04/10/2024,İstanbul,1,10,1,1,ALİ KAĞANIM(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,57,MÜS.ÇELİK,ASKERİ CANPOLAT,SER.GÖKÇE,1.21.10,6.85
04/10/2024,İstanbul,1,10,2,0,NAMSAL(9) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57,A.ÇELİK,ŞABAN KARAMAN,A.KURT,1.21.11,1.75
04/10/2024,İstanbul,1,10,3,0,ANTEPLİ AĞA(3),3y k e,57 +0.40 Fazla Kilo,M.KAYA,RAMAZAN YILMAZ,Z.KAYA,1.21.69,24.0
04/10/2024,İstanbul,1,10,4,0,AKBELHAN(1) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57 +0.40 Fazla Kilo,S.BOYRAZ,İBRAHİM YALÇIN,B.TANRIKULU,1.21.70,17.85
04/10/2024,İstanbul,1,10,5,0,KUMRAN HANI(7) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,A.YILDIZ,DEMİRHAN YILMAZ,S.BEKTAŞ,1.21.72,30.65
04/10/2024,İstanbul,1,10,6,0,HAYLAZTAY(5) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,M.N.SUNKAR AP Apranti,KÜRŞAT OĞUZHAN ÇİFTÇİ,M.ARSLAN,1.21.79,8.55
04/10/2024,İstanbul,1,10,7,0,BANU ÇİÇEĞİM(11) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,55 +1.90 Fazla Kilo,M.AKYAVUZ,F.SEDAT DAĞYUDAN,M.KORKMAZ,1.22.22,6.2
04/10/2024,İstanbul,1,10,8,0,MALFOY(8) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,57 +0.20 Fazla Kilo,M.G.ARSLAN,EMİN ÇELİK,A.E.KARAKURT,1.22.88,27.0
04/10/2024,İstanbul,1,10,9,0,SONARUZ(12) KG Kapalı gözlük takılacağını ifade eder.,3y d d,55 +0.20 Fazla Kilo,BERK.GÖKÇE AP Apranti,BAHRİ ÇABUK,HAK.EL,1.25.15,81.65
04/10/2024,İstanbul,1,10,10,0,KORHANTAY(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,A.SÖZEN,M.ANIL ÖZBEKOĞLU,O.AKTAŞ,1.28.13,11.3
04/10/2024,İstanbul,1,10,11,0,NECİBSİN(10) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57 +0.60 Fazla Kilo,A.CEYLAN AP Apranti,İLHAN BOYLU,Ş.Ş.DEMİR,1.28.22,80.05
04/10/2024,İstanbul,1,10,12,0,BABA GÜRSEL(4) KG Kapalı gözlük takılacağını ifade eder.,3y k e,57,A.KAÇMAZ,AHMET KAVRAN,S.AYDOĞDİ,Derecesiz,14.75
05/10/2024,Ankara,2,1,1,1,MONTECRISTO(4) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d e,57,G.KOCAKAYA,MURAT AKÇA,İB.B.OĞULLARI,1.25.52,2.7
05/10/2024,Ankara,2,1,2,0,ARGEŞTİ(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,57,E.ÇANKAYA,SEMRA AKSU,T.O.KARA,1.25.53,7.05
05/10/2024,Ankara,2,1,3,0,ERKOÇUM(3) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,57,A.ÇELİK,MEHMET DİREKLİ,T.SÜSLÜ,1.25.93,2.05
05/10/2024,Ankara,2,1,4,0,TIZ A ROCKET(8) ÖG Start makinasına önden giriş yapacağını ifade eder.,2y d d,55 +1.60 Fazla Kilo,A.KURŞUN,CEM ÖZBELGE,İ.TEMEL,1.25.95,10.8
05/10/2024,Ankara,2,1,5,0,PETEREZ(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,57,M.AKYAVUZ,HAKAN YÜKSEL,N.ESEN,1.26.64,17.65
05/10/2024,Ankara,2,1,6,0,ALP EMPIRE(1) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,57,M.KESKİN,YASİN POLAT,B.TANRIKULU,1.28.06,28.15
05/10/2024,Ankara,2,1,7,0,TURBO FANI(6) KG Kapalı gözlük takılacağını ifade eder.,2y d e,57,MÜS.ÇELİK,ASIM DUTAL,S.GÜRKAN,1.28.57,6.4
05/10/2024,Ankara,2,1,,0,LİKARAY(7) K Kulaklık takılacağını ifade eder. (Koşmaz),2y d d,55,F.S.M.SANSAR AP Apranti,ATİLA ÖZKAN,T.SÜSLÜ,Koşmaz,
05/10/2024,Ankara,2,2,1,1,TOUCH OF REAL(5) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"51,5 +2.00 Fazla Kilo",MÜS.ÇELİK,CEM KAAN PARSAK,K.ŞENTÜRK,2.15.51,3.15
05/10/2024,Ankara,2,2,2,0,LUKA MAGIC(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,55 +0.30 Fazla Kilo,G.KOCAKAYA,YÜKSEL GÖKTÜRK,İS.TEKİNALP,2.16.47,3.2
05/10/2024,Ankara,2,2,3,0,FAST PILOT(4) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,52 +1.00 Fazla Kilo,E.ÇİZİK,SAİT ÖZTÜRK,BUR.ARSLAN,2.16.67,6.8
05/10/2024,Ankara,2,2,4,0,CHIEF RULER(6) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"54,5 +1.70 Fazla Kilo",H.ÇİZİK,MUSTAFA ERCAN,M.H.ELĞAÇ,2.17.22,3.4
05/10/2024,Ankara,2,2,5,0,UMUTBEY(1) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,60,İSM.YILDIRIM AP Apranti,OKAN MALGİL,İ.KÖROĞLU,2.17.43,13.2
05/10/2024,Ankara,2,2,6,0,DESERT QUIET(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"54,5 +2.00 Fazla Kilo",E.ÇANKAYA,NİMET ARİF KURTEL,C.DEMİR,2.18.41,5.75
05/10/2024,Ankara,2,2,7,0,WINDMILL(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,50 +2.00 Fazla Kilo,ER.CANKILIÇ AP Apranti,TUNCAY SEVDİMBAŞ,Ş.AYDEMİR,Derecesiz,51.25
05/10/2024,Ankara,2,3,1,1,SECRET LAV(4) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y d d,58,A.ÇELİK,MEHMET ÇELİK,A.E.BAŞ,2.12.91,1.3
05/10/2024,Ankara,2,3,2,0,Mİ PRİNCESA ŞÜKRAN(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,57 +0.10 Fazla Kilo,F.ÇETİNBAŞ AP Apranti,MEHMET NUR KILINÇ,R.TAŞDELEN,2.13.90,14.05
05/10/2024,Ankara,2,3,3,0,ROSE OF SOLIDS(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,58,M.S.ÇELİK,MÜSLÜM KATI,C.KATI,2.14.12,7.6
05/10/2024,Ankara,2,3,4,0,STASERA(1) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. BB Atın burnuna bant takılacağını ifade eder.,3y d d,57,İSM.YILDIRIM AP Apranti,ESMER CULFA,K.KORKMAZ,2.14.87,7.7
05/10/2024,Ankara,2,3,5,0,KIZIM MERCAN(5) K Kulaklık takılacağını ifade eder.,3y d d,56,MÜS.ÇELİK,BEYHAN HADİOĞLU,İ.KÖROĞLU,2.16.51,4.65
05/10/2024,Ankara,2,3,6,0,KARPATYA(6) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,54,M.KESKİN,MEHMET YAŞARTEKİN,S.SÜSLÜ,2.18.02,34.35
05/10/2024,Ankara,2,4,1,1,FINALE DUTY(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d k,58,M.S.ÇELİK,AKIN ÖZTÜRK,A.İPEK,1.22.85,2.95
05/10/2024,Ankara,2,4,2,0,SERİDAY(3) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,5y d k,58,MÜS.ÇELİK,BERKAN HÜSEYİN ARSLAN,C.ŞİMŞEK,1.23.00,5.05
05/10/2024,Ankara,2,4,3,0,FORLORN(6) K Kulaklık takılacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder.,5y d k,56 +0.10 Fazla Kilo,A.SÖZEN,YUSUF AKGÜL,E.KARATAŞ,1.23.07,2.75
05/10/2024,Ankara,2,4,4,0,BABA RACİ(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"57,5",Ö.YILDIRIM,MUSTAFA ATLI,T.TÜRKMEN,1.23.37,2.95
